300	65	122
110	1	28	78	77	4	C
111	1	29	88	89	2	D
112	1	29	79	93	2	B
113	2	29	77	100	2	C
114	2	29	94	78	4	D
115	1	29	91	100	2	A
116	1	29	82	74	1	B
117	1	30	98	96	4	C
118	1	30	93	83	2	D
119	2	31	94	90	4	B
120	2	31	77	93	2	C
121	1	31	72	97	4	D
122	2	31	71	77	1	B
123	1	31	89	88	4	C
124	2	31	89	94	4	D
125	2	31	85	92	3	A
126	1	32	85	75	3	B
127	1	32	91	92	2	C
128	1	32	100	96	2	D
129	1	32	68	90	3	A
130	1	32	79	98	3	B
131	2	32	82	74	4	C
132	1	33	83	98	1	D
133	1	33	80	83	3	A
134	1	33	94	99	3	B
135	1	33	85	80	2	C
136	1	33	81	95	1	D
137	2	33	96	90	2	B
138	1	33	86	94	1	C
139	1	34	100	97	2	D
140	1	34	90	97	3	B
141	1	34	67	98	3	C
142	1	34	78	84	3	D
143	1	35	71	84	2	B
144	1	35	98	90	2	C
145	1	35	96	79	4	D
146	1	36	78	71	4	A
147	1	36	77	81	2	B
148	1	36	92	88	4	C
149	2	36	89	87	1	D
150	2	37	96	84	1	A
151	1	37	73	93	2	B
152	1	37	83	94	4	C
153	2	37	76	99	2	D
154	1	37	95	93	4	B
155	1	37	66	93	3	C
156	1	38	75	80	2	D
157	2	38	68	79	3	A
158	1	38	93	96	4	B
159	1	38	91	98	1	C
160	1	38	91	97	2	D
161	1	39	97	83	4	A
162	1	39	90	92	1	B
163	1	39	83	85	1	C
164	1	40	87	83	4	D
165	1	40	94	98	2	B
166	2	40	85	91	1	C
167	2	41	88	74	4	D
168	1	41	67	93	3	B
169	1	41	78	76	1	C
170	1	41	92	77	3	D
171	1	42	83	97	4	B
172	1	42	71	72	1	C
173	1	42	89	97	2	D
174	2	42	77	74	4	B
175	2	43	100	77	1	C
176	2	43	80	80	3	D
177	2	43	100	78	2	B
178	1	44	74	100	3	C
179	1	44	88	94	2	D
180	1	44	76	97	1	B
181	2	44	66	89	4	C
182	1	44	80	78	4	D
183	1	45	88	93	1	B
184	1	45	92	85	4	C
185	1	45	99	100	3	D
186	1	45	69	83	4	B
187	1	45	67	91	1	C
188	1	45	70	93	2	D
189	2	45	97	91	3	B
190	2	45	70	72	2	C
191	1	45	94	99	3	D
192	1	45	85	76	2	B
193	1	45	95	79	2	C
194	1	45	86	91	2	D
195	2	45	88	92	3	B
196	1	46	95	95	4	C
197	2	46	89	82	2	D
198	1	46	79	80	3	B
199	1	46	77	84	3	C
200	1	47	73	78	3	D
201	1	47	99	98	2	B
202	1	47	99	91	2	C
203	1	48	90	92	4	D
204	1	48	88	89	1	B
205	1	48	92	71	1	C
206	1	48	88	84	1	D
207	1	48	99	84	4	A
208	1	49	95	99	3	B
209	1	49	81	74	2	C
210	1	49	71	88	4	D
211	1	49	81	71	4	B
212	1	49	99	77	3	C
213	1	49	99	85	4	D
214	2	49	74	72	3	A
215	1	50	92	79	3	B
216	2	50	93	74	2	C
217	1	50	77	81	3	D
218	1	50	91	85	3	A
219	2	50	89	92	2	B
220	1	51	68	95	1	C
221	1	51	99	93	3	D
222	1	51	69	92	2	B
223	1	52	79	73	1	C
224	1	52	67	89	1	D
225	1	52	71	97	1	B
226	1	52	68	87	1	C
227	1	53	100	83	2	D
228	1	53	68	74	1	B
229	1	53	73	97	4	C
230	1	53	88	99	4	D
231	1	53	77	82	1	B
232	2	54	77	76	1	C
233	1	54	80	96	2	D
234	1	54	72	86	1	B
235	1	54	83	90	4	C
236	1	54	92	100	1	D
237	1	54	97	93	3	A
238	1	55	94	100	4	B
239	1	55	78	90	4	C
240	1	55	93	92	4	D
241	1	55	73	74	1	B
242	1	55	68	81	3	C
243	1	57	93	100	3	D
244	1	57	75	72	1	B
245	1	57	98	96	1	C
246	2	57	90	88	4	D
247	2	57	87	91	3	B
248	1	57	72	88	1	C
249	1	58	70	75	1	D
250	2	58	90	100	3	B
251	1	58	90	71	2	C
252	1	58	91	87	2	D
253	1	58	74	96	2	B
254	1	58	71	89	2	C
255	1	59	83	82	4	D
256	1	59	90	77	4	A
257	2	60	73	77	4	B
258	1	61	96	77	2	C
259	1	61	83	96	3	D
260	1	61	73	73	3	A
261	1	61	98	92	4	B
262	2	61	99	90	4	C
263	1	62	90	90	1	D
264	1	62	66	90	4	A
265	1	62	67	87	4	B
266	1	62	97	93	4	C
267	1	64	97	80	3	D
268	2	64	83	77	3	B
269	1	64	98	75	1	C
270	2	64	82	77	1	D
271	2	65	78	74	3	B
272	1	65	85	91	4	C
273	1	65	76	71	2	D
274	1	65	97	83	4	B
275	1	65	95	80	3	C
276	1	65	90	97	4	D
277	1	66	84	75	4	B
278	1	66	70	86	1	C
279	1	66	93	98	4	D
280	1	66	99	95	2	B
281	1	67	83	85	2	C
282	2	67	66	87	4	D
283	1	67	81	84	2	B
284	2	67	90	72	3	C
285	1	67	72	87	1	D
286	2	67	79	92	4	A
287	1	67	80	71	2	B
288	1	67	80	85	3	C
289	1	67	66	74	3	D
290	1	68	76	96	2	B
291	1	68	86	85	4	C
292	1	68	75	98	1	D
293	1	68	76	100	1	A
294	1	68	77	85	4	B
295	1	68	75	76	3	C
296	1	68	94	75	1	D
297	1	69	91	80	1	B
298	1	69	92	98	4	C
299	1	69	74	88	1	D
300	2	69	74	72	4	B
-1
