300	66	138
287	2	66	67	82	3	C
288	1	66	98	72	3	D
289	1	66	91	91	3	A
290	2	67	68	83	4	B
291	1	67	81	75	1	C
292	1	67	70	83	2	D
293	1	68	75	76	1	A
294	1	68	91	78	1	B
295	2	68	98	84	3	C
296	1	68	94	88	4	D
297	2	69	68	87	3	B
298	1	69	68	80	3	C
299	1	69	86	83	1	D
300	1	69	100	88	4	B
-1
