300	64	131
164	2	34	67	73	4	B
165	1	35	89	73	2	C
166	1	35	72	81	2	D
167	1	36	86	82	4	B
168	1	36	76	75	3	C
169	2	36	76	85	3	D
170	1	36	77	98	2	B
171	2	37	71	100	2	C
172	1	37	69	77	1	D
173	1	37	85	82	2	B
174	1	37	68	83	3	C
175	2	38	67	74	1	D
176	1	38	77	81	2	B
177	1	38	96	76	1	C
178	1	39	72	89	1	D
179	1	40	87	99	1	A
180	1	40	85	77	2	B
181	1	40	88	94	4	C
182	1	40	76	79	4	D
183	2	41	68	100	1	B
184	1	41	95	88	4	C
185	1	41	95	74	2	D
186	2	41	82	89	3	B
187	2	42	100	97	4	C
188	1	42	88	78	4	D
189	1	42	92	90	2	B
190	1	42	87	85	2	C
191	1	42	87	88	1	D
192	2	42	70	73	4	B
193	1	42	68	93	2	C
194	1	43	93	96	3	D
195	1	43	75	81	3	B
196	1	43	88	84	3	C
197	1	43	85	87	1	D
198	1	43	78	74	3	B
199	2	43	88	95	1	C
200	1	44	90	90	4	D
201	1	44	66	90	2	B
202	1	44	82	83	2	C
203	1	44	80	73	2	D
204	1	44	99	75	4	B
205	1	45	83	76	4	C
206	1	45	68	84	4	D
207	1	45	100	94	4	B
208	1	46	87	98	3	C
209	1	46	87	71	1	D
210	1	46	99	81	1	B
211	1	46	75	85	2	C
212	2	47	82	78	3	D
213	2	47	99	71	2	B
214	1	48	86	93	4	C
215	2	48	66	95	2	D
216	1	48	83	94	3	B
217	1	48	90	86	4	C
218	1	49	75	99	3	D
219	1	49	84	90	3	B
220	1	49	94	97	3	C
221	1	49	74	92	3	D
222	1	50	70	87	2	B
223	1	50	68	90	4	C
224	1	50	92	91	3	D
225	1	50	69	98	2	B
226	1	50	66	74	1	C
227	1	51	98	90	1	D
228	1	51	84	77	1	B
229	2	51	70	85	3	C
230	1	51	100	91	2	D
231	1	51	96	82	3	B
232	2	51	75	92	3	C
233	1	52	67	92	4	D
234	1	52	84	96	4	A
235	1	52	88	82	3	B
236	2	53	94	87	1	C
237	1	53	84	96	3	D
238	1	53	84	79	4	B
239	2	53	85	72	1	C
240	1	54	77	88	3	D
241	1	54	72	94	2	A
242	1	54	94	87	2	B
243	1	54	75	93	3	C
244	2	55	89	94	2	D
245	1	56	82	85	2	B
246	1	56	93	80	4	C
247	1	57	71	100	3	D
248	1	57	74	78	4	B
249	1	57	77	94	1	C
250	1	57	85	87	1	D
251	1	57	72	72	4	B
252	1	57	72	80	1	C
253	1	57	78	87	1	D
254	2	58	77	85	1	B
255	1	58	70	89	2	C
256	1	59	86	90	2	D
257	1	59	90	87	3	B
258	1	60	71	83	2	C
259	1	60	81	80	3	D
260	1	60	92	91	1	B
261	1	61	71	76	4	C
262	1	61	99	89	2	D
263	1	61	76	97	2	B
264	1	61	91	95	3	C
265	1	61	79	75	2	D
266	1	61	99	85	4	B
267	1	61	71	99	2	C
268	1	61	94	84	1	D
269	1	62	91	85	2	B
270	1	62	80	100	4	C
271	1	62	76	81	2	D
272	1	63	72	76	3	B
273	1	63	90	97	4	C
274	1	63	73	99	3	D
275	1	64	91	93	3	B
276	2	64	79	93	4	C
277	1	64	79	97	1	D
278	1	65	66	97	2	B
279	1	65	77	77	1	C
280	1	65	97	89	2	D
281	1	65	74	92	1	B
282	1	65	77	93	1	C
283	1	65	91	81	3	D
284	1	66	74	77	1	B
285	2	66	83	84	3	C
286	1	67	83	79	3	D
287	1	67	85	99	2	A
288	1	67	67	82	1	B
289	1	68	77	81	1	C
290	1	68	93	73	4	D
291	1	68	67	99	4	A
292	2	68	85	73	1	B
293	1	68	69	74	2	C
294	1	68	68	94	3	D
295	1	68	78	77	2	B
296	1	69	96	90	1	C
297	1	69	76	73	3	D
298	2	69	77	79	2	A
299	1	69	99	92	2	B
300	1	69	91	81	4	C
-1
